Succeful to send start motor command
17.33 17.50 -0.55 0.56 -0.56 0.36
17.33 17.50 -0.55 0.56 -0.66 0.41
17.33 17.50 -0.55 0.56 -0.69 0.38
17.33 17.50 -0.55 0.56 -0.64 0.38
17.33 17.50 -0.55 0.56 -0.56 0.38
17.33 17.50 -0.55 0.56 -0.52 0.38
17.33 17.50 -0.55 0.56 -0.72 0.38
17.33 17.50 -0.55 0.56 -0.61 0.38
17.33 17.50 -0.55 0.56 -0.67 0.38
17.33 17.50 -0.55 0.56 -0.75 0.38
17.33 17.50 -0.55 0.56 -0.80 0.38
17.33 17.50 -0.55 0.56 -0.61 0.38
17.33 17.50 -0.55 0.56 -0.81 0.38
17.33 17.50 -0.55 0.56 -0.73 0.38
17.33 17.50 -0.55 0.56 -0.64 0.38
17.33 17.50 -0.55 0.56 -0.64 0.38
17.33 17.50 -0.55 0.56 -0.66 0.38
17.33 17.50 -0.55 0.56 -0.53 0.38
17.33 17.50 -0.55 0.56 -0.64 0.38
17.33 17.50 -0.55 0.56 -0.75 0.38
17.33 17.50 -0.55 0.56 -0.95 0.38
17.33 17.50 -0.55 0.56 -0.88 0.38
17.33 17.50 -0.55 0.56 -0.84 0.38
17.33 17.50 -0.55 0.56 -1.20 0.38
17.33 17.50 -0.55 0.56 -0.84 0.38
17.33 17.50 -0.55 0.56 -0.94 0.38
17.33 17.50 -0.55 0.56 -0.70 0.38
17.33 17.50 -0.55 0.56 -1.02 0.38
17.33 17.50 -0.55 0.56 -0.75 0.38
17.33 17.50 -0.55 0.56 -1.03 0.38
17.33 17.50 -0.55 0.56 -0.67 0.38
17.33 17.50 -0.55 0.56 -0.97 0.38
17.33 17.50 -0.55 0.56 -0.92 0.38
17.33 17.50 -0.55 0.56 -0.98 0.38
17.33 17.50 -0.55 0.56 -0.95 0.38
17.33 17.50 -0.55 0.56 -0.67 0.38
17.33 17.50 -0.55 0.56 -0.72 0.38
17.33 17.50 -0.55 0.56 -0.72 0.38
17.33 17.50 -0.55 0.56 -0.64 0.38
17.33 17.50 -0.55 0.56 -0.67 0.38
17.33 17.50 -0.55 0.56 -0.83 0.38
17.33 17.50 -0.55 0.56 -0.61 0.38
17.33 17.50 -0.55 0.56 -0.66 0.38
17.33 17.50 -0.55 0.56 -0.70 0.38
17.33 17.50 -0.55 0.56 -0.53 0.38
17.33 17.50 -0.55 0.56 -0.64 0.38
17.33 17.50 -0.55 0.56 -0.67 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.59 0.38
17.33 17.50 -0.55 0.56 -0.53 0.38
17.33 17.50 -0.55 0.56 -0.47 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.34 0.38
17.33 17.50 -0.55 0.56 -0.27 0.38
17.33 17.50 -0.55 0.56 -0.23 0.38
17.33 17.50 -0.55 0.56 -0.16 0.38
17.33 17.50 -0.55 0.56 -0.36 0.38
17.33 17.50 -0.55 0.56 -0.27 0.38
17.33 17.50 -0.55 0.56 -0.23 0.38
17.33 17.50 -0.55 0.56 -0.39 0.38
17.33 17.50 -0.55 0.56 -0.25 0.38
17.33 17.50 -0.55 0.56 -0.16 0.38
17.33 17.50 -0.55 0.56 -0.20 0.38
17.33 17.50 -0.55 0.56 -0.25 0.38
17.33 17.50 -0.55 0.56 -0.23 0.38
17.33 17.50 -0.55 0.56 -0.14 0.38
17.33 17.50 -0.55 0.56 -0.25 0.38
17.33 17.50 -0.55 0.56 -0.30 0.38
17.33 17.50 -0.55 0.56 -0.25 0.38
17.33 17.50 -0.55 0.56 -0.14 0.38
17.33 17.50 -0.55 0.56 -0.13 0.38
17.33 17.50 -0.55 0.56 0.02 0.38
17.33 17.50 -0.55 0.56 -0.08 0.38
17.33 17.50 -0.55 0.56 0.02 0.38
17.33 17.50 -0.55 0.56 0.13 0.38
17.33 17.50 -0.55 0.56 0.09 0.38
17.33 17.50 -0.55 0.56 0.28 0.38
17.33 17.50 -0.55 0.56 0.09 0.38
17.33 17.50 -0.55 0.56 0.11 0.38
17.33 17.50 -0.55 0.56 -0.02 0.38
17.33 17.50 -0.55 0.56 -0.02 0.38
17.33 17.50 -0.55 0.56 -0.25 0.38
17.33 17.50 -0.55 0.56 -0.22 0.38
17.33 17.50 -0.55 0.56 -0.17 0.38
17.33 17.50 -0.55 0.56 -0.09 0.38
17.33 17.50 -0.55 0.56 0.02 0.38
17.33 17.50 -0.55 0.56 -0.20 0.38
17.33 17.50 -0.55 0.56 -0.25 0.38
17.33 17.50 -0.55 0.56 -0.17 0.38
17.33 17.50 -0.55 0.56 -0.30 0.38
17.33 17.50 -0.55 0.56 -0.23 0.38
17.33 17.50 -0.55 0.56 -0.17 0.38
17.33 17.50 -0.55 0.56 -0.31 0.38
17.33 17.50 -0.55 0.56 -0.34 0.38
17.33 17.50 -0.55 0.56 -0.33 0.38
17.33 17.50 -0.55 0.56 -0.34 0.38
17.33 17.50 -0.55 0.56 -0.36 0.38
17.33 17.50 -0.55 0.56 -0.31 0.38
17.33 17.50 -0.55 0.56 -0.30 0.38
17.33 17.50 -0.55 0.56 -0.30 0.38
17.33 17.50 -0.55 0.56 -0.28 0.38
17.33 17.50 -0.55 0.56 -0.33 0.38
17.33 17.50 -0.55 0.56 -0.25 0.38
17.33 17.50 -0.55 0.56 -0.25 0.38
17.33 17.50 -0.55 0.56 -0.28 0.38
17.33 17.50 -0.55 0.56 -0.39 0.38
17.33 17.50 -0.55 0.56 -0.38 0.38
17.33 17.50 -0.55 0.56 -0.30 0.38
17.33 17.50 -0.55 0.56 -0.27 0.38
17.33 17.50 -0.55 0.56 -0.34 0.38
17.33 17.50 -0.55 0.56 -0.31 0.38
17.33 17.50 -0.55 0.56 -0.38 0.38
17.33 17.50 -0.55 0.56 -0.44 0.38
17.33 17.50 -0.55 0.56 -0.34 0.38
17.33 17.50 -0.55 0.56 -0.38 0.38
17.33 17.50 -0.55 0.56 -0.39 0.38
17.33 17.50 -0.55 0.56 -0.44 0.38
17.33 17.50 -0.55 0.56 -0.39 0.38
17.33 17.50 -0.55 0.56 -0.44 0.38
17.33 17.50 -0.55 0.56 -0.39 0.38
17.33 17.50 -0.55 0.56 -0.47 0.38
17.33 17.50 -0.55 0.56 -0.42 0.38
17.33 17.50 -0.55 0.56 -0.34 0.38
17.33 17.50 -0.55 0.56 -0.39 0.38
17.33 17.50 -0.55 0.56 -0.44 0.38
17.33 17.50 -0.55 0.56 -0.39 0.38
17.33 17.50 -0.55 0.56 -0.41 0.38
17.33 17.50 -0.55 0.56 -0.41 0.38
17.33 17.50 -0.55 0.56 -0.41 0.38
17.33 17.50 -0.55 0.56 -0.38 0.38
17.33 17.50 -0.55 0.56 -0.44 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.52 0.38
17.33 17.50 -0.55 0.56 -0.39 0.38
17.33 17.50 -0.55 0.56 -0.52 0.38
17.33 17.50 -0.55 0.56 -0.23 0.38
17.33 17.50 -0.55 0.56 -0.20 0.38
17.33 17.50 -0.55 0.56 -0.39 0.38
17.33 17.50 -0.55 0.56 -0.34 0.38
17.33 17.50 -0.55 0.56 -0.44 0.38
17.33 17.50 -0.55 0.56 -0.53 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.45 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.42 0.38
17.33 17.50 -0.55 0.56 -0.42 0.38
17.33 17.50 -0.55 0.56 -0.42 0.38
17.33 17.50 -0.55 0.56 -0.47 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.45 0.38
17.33 17.50 -0.55 0.56 -0.41 0.38
17.33 17.50 -0.55 0.56 -0.45 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.39 0.38
17.33 17.50 -0.55 0.56 -0.63 0.38
17.33 17.50 -0.55 0.56 -0.44 0.38
17.33 17.50 -0.55 0.56 -0.41 0.38
17.33 17.50 -0.55 0.56 -0.58 0.38
17.33 17.50 -0.55 0.56 -0.42 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.31 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.45 0.38
17.33 17.50 -0.55 0.56 -0.42 0.38
17.33 17.50 -0.55 0.56 -0.42 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.45 0.38
17.33 17.50 -0.55 0.56 -0.36 0.38
17.33 17.50 -0.55 0.56 -0.33 0.38
17.33 17.50 -0.55 0.56 -0.45 0.38
17.33 17.50 -0.55 0.56 -0.47 0.38
17.33 17.50 -0.55 0.56 -0.38 0.38
17.33 17.50 -0.55 0.56 -0.36 0.38
17.33 17.50 -0.55 0.56 -0.44 0.38
17.33 17.50 -0.55 0.56 -0.58 0.38
17.33 17.50 -0.55 0.56 -0.38 0.38
17.33 17.50 -0.55 0.56 -0.44 0.38
17.33 17.50 -0.55 0.56 -0.45 0.38
17.33 17.50 -0.55 0.56 -0.36 0.38
17.33 17.50 -0.55 0.56 -0.30 0.38
17.33 17.50 -0.55 0.56 -0.31 0.38
17.33 17.50 -0.55 0.56 -0.41 0.38
17.33 17.50 -0.55 0.56 -0.38 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.52 0.38
17.33 17.50 -0.55 0.56 -0.45 0.38
17.33 17.50 -0.55 0.56 -0.52 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.59 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.61 0.38
17.33 17.50 -0.55 0.56 -0.38 0.38
17.33 17.50 -0.55 0.56 -0.31 0.38
17.33 17.50 -0.55 0.56 -0.28 0.38
17.33 17.50 -0.55 0.56 -0.30 0.38
17.33 17.50 -0.55 0.56 -0.52 0.38
17.33 17.50 -0.55 0.56 -0.63 0.38
17.33 17.50 -0.55 0.56 -0.75 0.38
17.33 17.50 -0.55 0.56 -0.59 0.38
17.33 17.50 -0.55 0.56 -0.59 0.38
17.33 17.50 -0.55 0.56 -0.77 0.38
17.33 17.50 -0.55 0.56 -0.61 0.38
17.33 17.50 -0.55 0.56 -0.67 0.38
17.33 17.50 -0.55 0.56 -0.81 0.38
17.33 17.50 -0.55 0.56 -0.59 0.38
17.33 17.50 -0.55 0.56 -0.70 0.38
17.33 17.50 -0.55 0.56 -0.95 0.38
17.33 17.50 -0.55 0.56 -0.91 0.38
17.33 17.50 -0.55 0.56 -0.81 0.38
17.33 17.50 -0.55 0.56 -0.91 0.38
17.33 17.50 -0.55 0.56 -0.97 0.38
17.33 17.50 -0.55 0.56 -1.08 0.38
17.33 17.50 -0.55 0.56 -0.98 0.38
17.33 17.50 -0.55 0.56 -1.28 0.38
17.33 17.50 -0.55 0.56 -1.13 0.38
17.33 17.50 -0.55 0.56 -1.34 0.38
17.33 17.50 -0.55 0.56 -1.39 0.38
17.33 17.50 -0.55 0.56 -1.41 0.38
17.33 17.50 -0.55 0.56 -1.59 0.38
17.33 17.50 -0.55 0.56 -1.59 0.38
17.33 17.50 -0.55 0.56 -1.64 0.38
17.33 17.50 -0.55 0.56 -1.69 0.38
17.33 17.50 -0.55 0.56 -1.70 0.38
17.33 17.50 -0.55 0.56 -1.80 0.38
17.33 17.50 -0.55 0.56 -1.73 0.38
17.33 17.50 -0.55 0.56 -1.70 0.38
17.33 17.50 -0.55 0.56 -1.61 0.38
17.33 17.50 -0.55 0.56 -1.52 0.38
17.33 17.50 -0.55 0.56 -1.36 0.38
17.33 17.50 -0.55 0.56 -1.53 0.38
17.33 17.50 -0.55 0.56 -1.38 0.38
17.33 17.50 -0.55 0.56 -1.20 0.38
17.33 17.50 -0.55 0.56 -1.38 0.38
17.33 17.50 -0.55 0.56 -1.41 0.38
17.33 17.50 -0.55 0.56 -1.39 0.38
17.33 17.50 -0.55 0.56 -1.17 0.38
17.33 17.50 -0.55 0.56 -1.25 0.38
17.33 17.50 -0.55 0.56 -1.16 0.38
17.33 17.50 -0.55 0.56 -0.89 0.38
17.33 17.50 -0.55 0.56 -0.78 0.38
17.33 17.50 -0.55 0.56 -0.80 0.38
17.33 17.50 -0.55 0.56 -0.84 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.47 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.22 0.38
17.33 17.50 -0.55 0.56 -0.30 0.38
17.33 17.50 -0.55 0.56 -0.27 0.38
17.33 17.50 -0.55 0.56 -0.34 0.38
17.33 17.50 -0.55 0.56 -0.41 0.38
17.33 17.50 -0.55 0.56 -0.38 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.25 0.38
17.33 17.50 -0.55 0.56 -0.25 0.38
17.33 17.50 -0.55 0.56 -0.27 0.38
17.33 17.50 -0.55 0.56 -0.27 0.38
17.33 17.50 -0.55 0.56 -0.17 0.38
17.33 17.50 -0.55 0.56 -0.42 0.38
17.33 17.50 -0.55 0.56 -0.34 0.38
17.33 17.50 -0.55 0.56 -0.41 0.38
17.33 17.50 -0.55 0.56 -0.45 0.38
17.33 17.50 -0.55 0.56 -0.58 0.38
17.33 17.50 -0.55 0.56 -0.53 0.38
17.33 17.50 -0.55 0.56 -0.73 0.38
17.33 17.50 -0.55 0.56 -0.78 0.38
17.33 17.50 -0.55 0.56 -0.72 0.38
17.33 17.50 -0.55 0.56 -0.80 0.38
17.33 17.50 -0.55 0.56 -0.83 0.38
17.33 17.50 -0.55 0.56 -0.70 0.38
17.33 17.50 -0.55 0.56 -0.83 0.38
17.33 17.50 -0.55 0.56 -0.77 0.38
17.33 17.50 -0.55 0.56 -0.89 0.38
17.33 17.50 -0.55 0.56 -0.88 0.38
17.33 17.50 -0.55 0.56 -0.70 0.38
17.33 17.50 -0.55 0.56 -0.97 0.38
17.33 17.50 -0.55 0.56 -0.81 0.38
17.33 17.50 -0.55 0.56 -0.80 0.38
17.33 17.50 -0.55 0.56 -0.80 0.38
17.33 17.50 -0.55 0.56 -0.86 0.38
17.33 17.50 -0.55 0.56 -0.78 0.38
17.33 17.50 -0.55 0.56 -0.73 0.38
17.33 17.50 -0.55 0.56 -0.63 0.38
17.33 17.50 -0.55 0.56 -0.80 0.38
17.33 17.50 -0.55 0.56 -0.53 0.38
17.33 17.50 -0.55 0.56 -0.72 0.38
17.33 17.50 -0.55 0.56 -0.44 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.34 0.38
17.33 17.50 -0.55 0.56 -0.55 0.38
17.33 17.50 -0.55 0.56 -0.33 0.38
17.33 17.50 -0.55 0.56 -0.38 0.38
17.33 17.50 -0.55 0.56 -0.20 0.38
17.33 17.50 -0.55 0.56 -0.45 0.38
17.33 17.50 -0.55 0.56 -0.31 0.38
17.33 17.50 -0.55 0.56 -0.34 0.38
17.33 17.50 -0.55 0.56 -0.25 0.38
17.33 17.50 -0.55 0.56 -0.17 0.38
17.33 17.50 -0.55 0.56 -0.31 0.38
17.33 17.50 -0.55 0.56 -0.19 0.38
17.33 17.50 -0.55 0.56 -0.08 0.38
17.33 17.50 -0.55 0.56 -0.11 0.38
17.33 17.50 -0.55 0.56 0.16 0.38
17.33 17.50 -0.55 0.56 -0.08 0.38
17.33 17.50 -0.55 0.56 0.14 0.38
17.33 17.50 -0.55 0.56 0.05 0.38
17.33 17.50 -0.55 0.56 0.11 0.38
17.33 17.50 -0.55 0.56 0.11 0.38
17.33 17.50 -0.55 0.56 0.09 0.38
17.33 17.50 -0.55 0.56 0.06 0.38
17.33 17.50 -0.55 0.56 0.00 0.38
17.33 17.50 -0.55 0.56 0.00 0.38
17.33 17.50 -0.55 0.56 0.19 0.38
17.33 17.50 -0.55 0.56 0.17 0.38
17.33 17.50 -0.55 0.56 0.02 0.38
17.33 17.50 -0.55 0.56 -0.17 0.38
17.33 17.50 -0.55 0.56 -0.13 0.38
17.33 17.50 -0.55 0.56 -0.13 0.38
17.33 17.50 -0.55 0.56 -0.13 0.38
17.33 17.50 -0.55 0.56 -0.14 0.38
17.33 17.50 -0.55 0.56 -0.16 0.38
17.33 17.50 -0.55 0.56 -0.14 0.38
17.33 17.50 -0.55 0.56 -0.19 0.38
17.33 17.50 -0.55 0.56 -0.28 0.38
17.33 17.50 -0.55 0.56 -0.31 0.38
17.33 17.50 -0.55 0.56 -0.30 0.38
17.33 17.50 -0.55 0.56 -0.25 0.38
17.33 17.50 -0.55 0.56 -0.28 0.38
17.33 17.50 -0.55 0.56 -0.34 0.38
17.33 17.50 -0.55 0.56 -0.33 0.38
17.33 17.50 -0.55 0.56 -0.36 0.38
17.33 17.50 -0.55 0.56 -0.36 0.38
17.33 17.50 -0.55 0.56 -0.39 0.38
17.33 17.50 -0.55 0.56 -0.30 0.38
17.33 17.50 -0.55 0.56 -0.38 0.38
17.33 17.50 -0.55 0.56 -0.52 0.38
17.33 17.50 -0.55 0.56 -0.44 0.38
17.33 17.50 -0.55 0.56 -0.45 0.38
17.33 17.50 -0.55 0.56 -0.42 0.38
17.33 17.50 -0.55 0.56 -0.41 0.38
17.33 17.50 -0.55 0.56 -0.44 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.39 0.38
17.33 17.50 -0.55 0.56 -0.42 0.38
17.33 17.50 -0.55 0.56 -0.55 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.44 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.44 0.38
17.33 17.50 -0.55 0.56 -0.42 0.38
17.33 17.50 -0.55 0.56 -0.56 0.38
17.33 17.50 -0.55 0.56 -0.45 0.38
17.33 17.50 -0.55 0.56 -0.39 0.38
17.33 17.50 -0.55 0.56 -0.41 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.55 0.38
17.33 17.50 -0.55 0.56 -0.48 0.38
17.33 17.50 -0.55 0.56 -0.59 0.38
17.33 17.50 -0.55 0.56 -0.61 0.38
17.33 17.50 -0.55 0.56 -0.58 0.38
17.33 17.50 -0.55 0.56 -0.66 0.38
17.33 17.50 -0.55 0.56 -0.67 0.38
17.33 17.50 -0.55 0.56 -0.63 0.38
17.33 17.50 -0.55 0.56 -0.42 0.38
17.33 17.50 -0.55 0.56 -0.50 0.38
17.33 17.50 -0.55 0.56 -0.42 0.38
17.33 17.50 -0.55 0.56 -0.42 0.38
17.33 17.50 -0.55 0.56 -0.64 0.38
17.33 17.50 -0.55 0.56 -0.56 0.38
17.33 17.50 -0.55 0.56 -0.69 0.38
17.33 17.50 -0.55 0.56 -0.69 0.38
17.33 17.50 -0.55 0.56 -0.58 0.38
17.33 17.50 -0.55 0.56 -0.70 0.38
17.33 17.50 -0.55 0.56 -0.66 0.38
17.33 17.50 -0.55 0.56 -0.67 0.38
17.33 17.50 -0.55 0.56 -0.72 0.38
17.33 17.50 -0.55 0.56 -0.63 0.38
17.33 17.50 -0.55 0.56 -0.75 0.38
17.33 17.50 -0.55 0.56 -0.75 0.38
17.33 17.50 -0.55 0.56 -0.63 0.38
17.33 17.50 -0.55 0.56 -0.75 0.38
17.33 17.50 -0.55 0.56 -0.81 0.27
17.33 17.50 -0.55 0.56 -0.69 0.39
17.33 17.50 -0.55 0.56 -0.69 0.38
17.33 17.50 -0.55 0.56 -0.66 0.41
17.33 17.50 -0.55 0.56 -0.70 0.22
17.33 17.50 -0.55 0.56 -0.67 0.53
17.33 17.50 -0.55 0.56 -0.77 0.44
17.33 17.50 -0.55 0.56 -0.70 0.47
17.33 17.50 -0.55 0.56 -0.72 0.31
17.33 17.50 -0.55 0.56 -0.64 0.48
17.33 17.50 -0.55 0.56 -0.72 0.34
17.33 17.50 -0.55 0.56 -0.75 0.25
17.33 17.50 -0.55 0.56 -0.78 0.20
17.33 17.50 -0.55 0.56 -0.73 0.27
17.33 17.50 -0.55 0.56 -0.63 0.34
17.33 17.50 -0.55 0.56 -0.64 0.20
17.33 17.50 -0.55 0.56 -0.63 0.20
17.33 17.50 -0.55 0.56 -0.64 0.23
17.33 17.50 -0.55 0.56 -0.70 0.30
17.33 17.50 -0.55 0.56 -0.70 0.19
17.33 17.50 -0.55 0.56 -0.66 0.06
17.33 17.50 -0.55 0.56 -0.69 0.22
17.33 17.50 -0.55 0.56 -0.73 0.22
17.33 17.50 -0.55 0.56 -0.72 0.19
17.33 17.50 -0.55 0.56 -0.70 0.20
17.33 17.50 -0.55 0.56 -0.67 0.63
17.33 17.50 -0.55 0.56 -0.66 2.06
17.33 17.50 -0.55 0.56 -0.63 1.13
17.33 17.50 -0.55 0.56 -0.63 0.78
17.33 17.50 -0.55 0.56 -0.63 0.63
17.33 17.50 -0.55 0.56 -0.70 0.63
17.33 17.50 -0.55 0.56 -0.70 0.48
17.33 17.50 -0.55 0.56 -0.75 0.77
17.33 17.50 -0.55 0.56 -0.77 0.64
17.33 17.50 -0.55 0.56 -0.77 0.70
17.33 17.50 -0.55 0.56 -0.81 0.73
17.33 17.50 -0.55 0.56 -0.80 0.58
17.33 17.50 -0.55 0.56 -0.88 0.36
17.33 17.50 -0.55 0.56 -0.81 0.50
17.33 17.50 -0.55 0.56 -0.73 0.41
17.33 17.50 -0.55 0.56 -0.75 0.47
17.33 17.50 -0.55 0.56 -0.63 0.64
17.33 17.50 -0.55 0.56 -0.61 0.59
17.33 17.50 -0.55 0.56 -0.45 0.70
17.33 17.50 -0.55 0.56 -0.42 0.58
17.33 17.50 -0.55 0.56 -0.61 0.69
17.33 17.50 -0.55 0.56 -0.67 0.55
17.33 17.50 -0.55 0.56 -0.67 0.56
17.33 17.50 -0.55 0.56 -0.67 0.63
17.33 17.50 -0.55 0.56 -0.66 0.67
17.33 17.50 -0.55 0.56 -0.61 0.61
17.33 17.50 -0.55 0.56 -0.59 0.69
17.33 17.50 -0.55 0.56 -0.61 0.69
17.33 17.50 -0.55 0.56 -0.59 0.59
17.33 17.50 -0.55 0.56 -0.55 0.66
17.33 17.50 -0.55 0.56 -0.53 0.81
17.33 17.50 -0.55 0.56 -0.58 0.61
17.33 17.50 -0.55 0.56 -0.56 0.73
17.33 17.50 -0.55 0.56 -0.55 0.55
17.33 17.50 -0.55 0.56 -0.50 0.84
17.33 17.50 -0.55 0.56 -0.52 0.73
17.33 17.50 -0.55 0.56 -0.58 0.84
17.33 17.50 -0.55 0.56 -0.53 0.67
17.33 17.50 -0.55 0.56 -0.55 0.91
17.33 17.50 -0.55 0.56 -0.56 0.89
17.33 17.50 -0.55 0.56 -0.58 0.83
17.33 17.50 -0.55 0.56 -0.58 0.92
17.33 17.50 -0.55 0.56 -0.61 0.92
17.33 17.50 -0.55 0.56 -0.61 1.00
17.33 17.50 -0.55 0.56 -0.61 1.11
17.33 17.50 -0.55 0.56 -0.59 1.05
17.33 17.50 -0.55 0.56 -0.66 1.16
17.33 17.50 -0.55 0.56 -0.64 1.11
17.33 17.50 -0.55 0.56 -0.66 1.22
17.33 17.50 -0.55 0.56 -0.69 1.27
17.33 17.50 -0.55 0.56 -0.75 1.31
17.33 17.50 -0.55 0.56 -0.77 1.34
17.33 17.50 -0.55 0.56 -0.59 1.42
17.33 17.50 -0.55 0.56 -0.63 1.41
17.33 17.50 -0.55 0.56 -0.63 1.47
17.33 17.50 -0.55 0.56 -0.63 1.55
17.33 17.50 -0.55 0.56 -0.63 1.45
17.33 17.50 -0.55 0.56 -0.58 1.38
17.33 17.50 -0.55 0.56 -0.52 1.33
17.33 17.50 -0.55 0.56 -0.59 1.44
17.33 17.50 -0.55 0.56 -0.64 1.27
17.33 17.50 -0.55 0.56 -0.64 1.13
17.33 17.50 -0.55 0.56 -0.75 1.08
17.33 17.50 -0.55 0.56 -0.58 1.16
17.33 17.50 -0.55 0.56 -0.70 1.08
17.33 17.50 -0.55 0.56 -0.58 0.89
17.33 17.50 -0.55 0.56 -0.61 1.02
17.33 17.50 -0.55 0.56 -0.58 1.03
17.33 17.50 -0.55 0.56 -0.63 0.98
17.33 17.50 -0.55 0.56 -0.70 1.00
17.33 17.50 -0.55 0.56 -0.72 0.91
17.33 17.50 -0.55 0.56 -0.55 0.92
17.33 17.50 -0.55 0.56 -0.72 0.67
17.33 17.50 -0.55 0.56 -0.66 0.61
17.33 17.50 -0.55 0.56 -0.78 0.61
17.33 17.50 -0.55 0.56 -0.88 0.36
17.33 17.50 -0.55 0.56 -0.81 0.36
17.33 17.50 -0.55 0.56 -0.88 0.34
17.33 17.50 -0.55 0.56 -0.86 0.33
17.33 17.50 -0.55 0.56 -0.83 0.39
17.33 17.50 -0.55 0.56 -0.70 0.58
17.33 17.50 -0.55 0.56 -0.69 0.52
17.33 17.50 -0.55 0.56 -0.67 0.52
17.33 17.50 -0.55 0.56 -0.63 0.55
17.33 17.50 -0.55 0.56 -0.63 0.58
17.33 17.50 -0.55 0.56 -0.81 0.42
17.33 17.50 -0.55 0.56 -0.64 0.53
17.33 17.50 -0.55 0.56 -0.64 0.58
17.33 17.50 -0.55 0.56 -0.69 0.44
17.33 17.50 -0.55 0.56 -0.69 0.52
17.33 17.50 -0.55 0.56 -0.75 0.55
17.33 17.50 -0.55 0.56 -0.98 0.42
17.33 17.50 -0.55 0.56 -0.86 0.48
17.33 17.50 -0.55 0.56 -0.75 0.56
17.33 17.50 -0.55 0.56 -0.81 0.44
17.33 17.50 -0.55 0.56 -0.91 0.48
17.33 17.50 -0.55 0.56 -0.88 0.38
17.33 17.50 -0.55 0.56 -0.70 0.47
17.33 17.50 -0.55 0.56 -0.98 0.48
17.33 17.50 -0.55 0.56 -0.72 0.64
17.33 17.50 -0.55 0.56 -0.98 0.58
17.33 17.50 -0.55 0.56 -0.81 0.58
17.33 17.50 -0.55 0.56 -0.92 0.61
17.33 17.50 -0.55 0.56 -1.05 0.66
17.33 17.50 -0.55 0.56 -0.86 0.61
17.33 17.50 -0.55 0.56 -0.81 0.75
17.33 17.50 -0.55 0.56 -0.72 0.77
17.33 17.50 -0.55 0.56 -1.06 0.67
17.33 17.50 -0.55 0.56 -0.88 0.70
17.33 17.50 -0.55 0.56 -0.92 0.67
17.33 17.50 -0.55 0.56 -0.95 0.64
17.33 17.50 -0.55 0.56 -0.67 0.83
17.33 17.50 -0.55 0.56 -0.75 0.67
17.33 17.50 -0.55 0.56 -0.70 0.61
17.33 17.50 -0.55 0.56 -0.56 0.56
17.33 17.50 -0.55 0.56 -0.69 0.50
17.33 17.50 -0.55 0.56 -0.78 0.67
17.33 17.50 -0.55 0.56 -0.66 0.70
17.33 17.50 -0.55 0.56 -0.59 0.59
17.33 17.50 -0.55 0.56 -0.66 0.59
17.33 17.50 -0.55 0.56 -0.64 0.56
17.33 17.50 -0.55 0.56 -0.45 0.44
17.33 17.50 -0.55 0.56 -0.44 0.42
17.33 17.50 -0.55 0.56 -0.42 0.27
17.33 17.50 -0.55 0.56 -0.25 0.30
