Can bus setup done...
Succeful to send start motor command
72.26 67.00 0.58 26.26 9.33 0.17
72.15 67.00 0.56 26.15 9.33 0.17
72.03 67.00 0.55 26.03 9.33 0.17
71.92 67.00 0.54 25.92 9.33 0.17
71.80 67.00 0.53 25.80 9.33 0.16
71.67 67.00 0.55 25.67 9.33 0.16
71.55 67.00 0.57 25.55 9.33 0.16
71.42 67.00 0.54 25.42 9.33 0.16
71.29 67.00 0.48 25.29 9.33 0.16
71.15 67.00 0.54 25.15 9.33 0.16
71.01 67.00 0.50 25.01 9.33 0.16
70.87 66.83 0.51 24.87 9.33 0.16
70.72 66.83 0.47 24.72 9.33 0.15
70.57 66.83 0.51 24.57 9.33 0.15
70.42 66.83 0.50 24.42 9.33 0.15
70.27 66.83 0.48 24.27 9.33 0.15
70.11 66.83 0.45 24.11 9.33 0.15
69.95 66.67 0.40 23.95 9.33 0.15
69.78 66.67 0.41 23.78 9.33 0.14
69.62 66.67 0.39 23.62 9.33 0.14
69.45 66.67 0.30 23.45 9.33 0.14
69.27 66.67 0.28 23.27 9.33 0.14
69.10 66.67 0.32 23.10 9.33 0.14
68.92 66.67 0.31 22.92 9.33 0.14
68.73 66.67 0.22 22.73 9.33 0.13
68.55 66.67 0.26 22.55 9.33 0.13
68.36 66.67 0.23 22.36 9.33 0.13
68.17 66.67 0.16 22.17 9.33 0.13
67.97 66.67 0.14 21.97 9.33 0.13
67.77 66.67 0.12 21.77 9.33 0.12
67.57 66.67 0.17 21.57 9.33 0.12
67.37 66.67 0.14 21.37 9.33 0.12
67.16 66.50 0.12 21.16 9.33 0.12
66.95 66.50 0.12 20.95 9.33 0.12
66.74 66.50 0.09 20.74 9.33 0.11
66.52 66.50 0.03 20.52 9.33 0.11
66.31 66.50 0.05 20.31 9.33 0.11
66.09 66.50 -0.01 20.09 9.33 0.11
65.86 66.50 -0.07 19.86 9.33 0.11
65.64 66.50 -0.03 19.64 9.33 0.10
65.41 66.50 -0.12 19.41 9.33 0.10
65.17 66.50 -0.15 19.17 9.33 0.10
64.94 66.50 -0.17 18.94 9.33 0.10
64.70 66.50 -0.20 18.70 9.33 0.09
64.46 66.50 -0.23 18.46 9.33 0.09
64.22 66.50 -0.25 18.22 9.33 0.09
63.97 66.50 -0.28 17.97 9.33 0.09
63.72 66.50 -0.29 17.72 9.33 0.08
63.47 66.50 -0.27 17.47 9.33 0.08
63.22 66.50 -0.33 17.22 9.33 0.08
62.96 66.50 -0.34 16.96 9.33 0.08
62.70 66.50 -0.37 16.70 9.33 0.07
62.44 66.33 -0.32 16.44 9.33 0.07
62.18 66.33 -0.32 16.18 9.33 0.07
61.91 66.33 -0.33 15.91 9.33 0.07
61.64 66.33 -0.33 15.64 9.33 0.06
61.37 66.17 -0.28 15.37 9.33 0.06
61.10 66.17 -0.26 15.10 9.33 0.06
60.82 66.00 -0.16 14.82 9.33 0.05
60.54 66.00 -0.14 14.54 9.33 0.05
60.26 65.83 -0.01 14.26 9.33 0.05
59.98 65.50 0.12 13.98 9.33 0.05
59.69 65.33 0.18 13.69 9.33 0.04
59.40 65.17 0.08 13.40 9.33 0.04
59.11 64.83 -0.05 13.11 9.33 0.04
58.82 64.67 -0.14 12.82 9.33 0.03
58.52 64.50 -0.13 12.52 9.33 0.03
58.23 64.33 -0.16 12.23 9.33 0.03
57.93 64.17 -0.12 11.93 9.33 0.03
57.62 64.00 0.01 11.62 9.33 0.02
57.32 63.83 0.12 11.32 9.33 0.02
57.01 63.50 -0.00 11.01 9.33 0.02
56.70 63.33 -0.20 10.70 9.33 0.01
56.39 63.17 -0.25 10.39 9.33 0.01
56.08 63.00 -0.18 10.08 9.33 0.01
55.77 62.83 -0.09 9.77 9.33 0.00
55.45 62.67 -0.08 9.45 9.33 0.00
55.13 62.33 0.03 9.13 9.33 -0.00
54.81 62.17 0.04 8.81 9.33 -0.01
54.49 61.83 -0.07 8.49 9.33 -0.01
54.16 61.67 -0.18 8.16 9.33 -0.01
53.84 61.50 -0.20 7.84 9.33 -0.02
53.51 61.33 -0.16 7.51 9.33 -0.02
53.18 61.00 -0.01 7.18 9.33 -0.02
52.85 60.83 0.07 6.85 9.33 -0.03
52.51 60.50 -0.06 6.51 9.33 -0.03
52.18 60.33 -0.21 6.18 9.33 -0.03
51.84 60.00 -0.19 5.84 9.33 -0.04
51.50 59.83 -0.17 5.50 9.33 -0.04
51.16 59.67 -0.13 5.16 9.33 -0.04
50.82 59.33 -0.04 4.82 9.33 -0.05
50.47 59.00 -0.04 4.47 9.33 -0.05
50.13 58.83 -0.07 4.13 9.33 -0.05
49.78 58.50 -0.07 3.78 9.33 -0.06
49.43 58.17 -0.09 3.43 9.33 -0.06
49.08 58.00 -0.03 3.08 9.33 -0.06
48.73 57.67 -0.06 2.73 9.33 -0.07
48.37 57.33 -0.12 2.37 9.33 -0.07
48.02 57.17 -0.13 2.02 9.33 -0.07
47.66 56.83 -0.07 1.66 9.33 -0.08
47.30 56.50 -0.08 1.30 9.33 -0.08
46.94 56.17 -0.09 0.94 9.33 -0.08
46.58 56.00 -0.19 0.58 9.33 -0.09
46.22 55.67 -0.10 0.22 9.33 -0.09
45.86 55.33 -0.06 -0.14 9.33 -0.09
45.49 55.00 -0.00 -0.51 9.33 -0.10
45.13 54.83 -0.08 -0.87 9.33 -0.10
44.76 54.50 -0.23 -1.24 9.33 -0.11
44.39 54.17 -0.17 -1.61 9.33 -0.11
44.02 53.83 -0.07 -1.98 9.33 -0.11
43.65 53.67 -0.05 -2.35 9.33 -0.12
43.28 53.33 -0.13 -2.72 9.33 -0.12
42.91 53.00 -0.22 -3.09 9.33 -0.12
42.53 52.67 -0.16 -3.47 9.33 -0.13
42.16 52.33 -0.04 -3.84 9.33 -0.13
41.78 52.00 -0.01 -4.22 9.33 -0.14
41.40 51.67 -0.15 -4.60 9.33 -0.14
41.03 51.33 -0.30 -4.97 9.33 -0.14
40.65 51.17 -0.15 -5.35 9.33 -0.15
40.27 50.83 0.02 -5.73 9.33 -0.15
39.89 50.50 0.09 -6.11 9.33 -0.15
39.51 50.00 -0.21 -6.49 9.33 -0.16
39.12 49.83 -0.38 -6.88 9.33 -0.16
38.74 49.50 -0.13 -7.26 9.33 -0.17
38.36 49.17 0.11 -7.64 9.33 -0.17
37.97 48.83 0.08 -8.03 9.33 -0.17
37.59 48.33 -0.31 -8.41 9.33 -0.18
37.20 48.17 -0.43 -8.80 9.33 -0.18
36.81 47.83 -0.05 -9.19 9.33 -0.19
36.43 47.50 0.15 -9.57 9.33 -0.19
36.04 47.17 0.00 -9.96 9.33 -0.19
35.65 46.83 -0.41 -10.35 9.33 -0.20
35.26 46.50 -0.42 -10.74 9.33 -0.20
34.87 46.17 -0.05 -11.13 9.33 -0.20
34.48 45.83 0.15 -11.52 9.33 -0.21
34.09 45.50 -0.16 -11.91 9.33 -0.21
33.70 45.17 -0.44 -12.30 9.33 -0.22
33.31 44.83 -0.30 -12.69 9.33 -0.22
32.92 44.50 0.09 -13.08 9.33 -0.22
32.53 44.17 0.06 -13.47 9.33 -0.23
32.14 43.67 -0.24 -13.86 9.33 -0.23
31.75 43.33 -0.28 -14.25 9.33 -0.24
31.36 43.00 -0.04 -14.64 9.33 -0.24
30.96 42.67 0.10 -15.04 9.33 -0.24
30.57 42.33 -0.19 -15.43 9.33 -0.25
30.18 41.83 -0.27 -15.82 9.33 -0.25
29.79 41.67 -0.20 -16.21 9.33 -0.26
29.39 41.17 0.04 -16.61 9.33 -0.26
29.00 40.83 -0.16 -17.00 9.33 -0.26
28.61 40.50 -0.23 -17.39 9.33 -0.27
28.21 40.17 -0.15 -17.79 9.33 -0.27
27.82 39.83 -0.05 -18.18 9.33 -0.28
27.43 39.33 -0.14 -18.57 9.33 -0.28
27.04 39.00 -0.30 -18.96 9.33 -0.28
26.64 38.67 -0.20 -19.36 9.33 -0.29
26.25 38.33 -0.03 -19.75 9.33 -0.29
25.86 38.00 -0.22 -20.14 9.33 -0.29
25.47 37.67 -0.33 -20.53 9.33 -0.30
25.08 37.33 -0.18 -20.92 9.33 -0.30
24.69 37.00 0.01 -21.31 9.33 -0.31
24.30 36.50 -0.10 -21.70 9.33 -0.31
23.91 36.17 -0.33 -22.09 9.33 -0.31
23.52 35.83 -0.25 -22.48 9.33 -0.32
23.13 35.50 0.00 -22.87 9.33 -0.32
22.74 35.00 -0.05 -23.26 9.33 -0.33
22.35 34.67 -0.35 -23.65 9.33 -0.33
21.96 34.33 -0.29 -24.04 9.33 -0.33
21.57 34.00 -0.06 -24.43 9.33 -0.34
21.19 33.67 -0.04 -24.81 9.33 -0.34
20.80 33.17 -0.37 -25.20 9.33 -0.35
20.41 32.83 -0.36 -25.59 9.33 -0.35
20.03 32.50 -0.11 -25.97 9.33 -0.35
19.64 32.17 0.02 -26.36 9.33 -0.36
19.26 31.83 -0.27 -26.74 9.33 -0.36
18.88 31.50 -0.39 -27.12 9.33 -0.36
18.49 31.17 -0.18 -27.51 9.33 -0.37
18.11 30.67 0.02 -27.89 9.33 -0.37
17.73 30.33 -0.22 -28.27 9.33 -0.38
17.35 30.00 -0.36 -28.65 9.33 -0.38
16.97 29.67 -0.23 -29.03 9.33 -0.38
16.60 29.17 -0.05 -29.40 9.33 -0.39
16.22 28.83 -0.22 -29.78 9.33 -0.39
15.84 28.50 -0.28 -30.16 9.33 -0.39
15.47 28.17 -0.17 -30.53 9.33 -0.40
15.09 27.67 -0.05 -30.91 9.33 -0.40
14.72 27.33 -0.22 -31.28 9.33 -0.41
14.35 27.00 -0.27 -31.65 9.33 -0.41
13.98 26.67 -0.17 -32.02 9.33 -0.41
13.61 26.17 -0.12 -32.39 9.33 -0.42
13.24 25.83 -0.30 -32.76 9.33 -0.42
12.87 25.50 -0.33 -33.13 9.33 -0.42
12.51 25.17 -0.14 -33.49 9.33 -0.43
12.14 24.83 -0.11 -33.86 9.33 -0.43
11.78 24.33 -0.32 -34.22 9.33 -0.44
11.42 24.00 -0.37 -34.58 9.33 -0.44
11.06 23.67 -0.17 -34.94 9.33 -0.44
10.70 23.33 -0.06 -35.30 9.33 -0.45
10.34 23.00 -0.30 -35.66 9.33 -0.45
9.98 22.67 -0.39 -36.02 9.33 -0.45
9.63 22.33 -0.23 -36.37 9.33 -0.46
9.27 22.00 -0.02 -36.73 9.33 -0.46
8.92 21.50 -0.24 -37.08 9.33 -0.46
8.57 21.17 -0.41 -37.43 9.33 -0.47
8.22 20.83 -0.31 -37.78 9.33 -0.47
7.87 20.50 -0.01 -38.13 9.33 -0.47
7.53 20.17 -0.16 -38.47 9.33 -0.48
7.18 19.67 -0.41 -38.82 9.33 -0.48
6.84 19.50 -0.35 -39.16 9.33 -0.48
6.50 19.17 -0.13 -39.50 9.33 -0.49
6.16 18.67 -0.03 -39.84 9.33 -0.49
5.82 18.33 -0.42 -40.18 9.33 -0.50
5.49 18.00 -0.48 -40.51 9.33 -0.50
5.15 17.67 -0.21 -40.85 9.33 -0.50
4.82 17.33 -0.01 -41.18 9.33 -0.51
4.49 17.00 -0.21 -41.51 9.33 -0.51
4.16 16.50 -0.45 -41.84 9.33 -0.51
3.84 16.33 -0.40 -42.16 9.33 -0.52
3.51 16.00 -0.11 -42.49 9.33 -0.52
3.19 15.67 -0.13 -42.81 9.33 -0.52
2.87 15.17 -0.38 -43.13 9.33 -0.52
2.55 14.83 -0.43 -43.45 9.33 -0.53
2.23 14.67 -0.20 -43.77 9.33 -0.53
1.92 14.33 -0.08 -44.08 9.33 -0.53
1.61 13.83 -0.24 -44.39 9.33 -0.54
1.30 13.50 -0.39 -44.70 9.33 -0.54
0.99 13.17 -0.35 -45.01 9.33 -0.54
0.68 13.00 -0.11 -45.32 9.33 -0.55
0.38 12.50 -0.20 -45.62 9.33 -0.55
0.07 12.17 -0.40 -45.93 9.33 -0.55
-0.23 11.83 -0.37 -46.23 9.33 -0.56
-0.52 11.67 -0.23 -46.52 9.33 -0.56
-0.82 11.17 -0.08 -46.82 9.33 -0.56
-1.11 10.83 -0.28 -47.11 9.33 -0.56
-1.40 10.50 -0.42 -47.40 9.33 -0.57
-1.69 10.33 -0.39 -47.69 9.33 -0.57
-1.98 10.00 -0.15 -47.98 9.33 -0.57
-2.26 9.67 -0.22 -48.26 9.33 -0.58
-2.54 9.33 -0.41 -48.54 9.33 -0.58
-2.82 9.00 -0.50 -48.82 9.33 -0.58
-3.10 8.83 -0.31 -49.10 9.33 -0.58
-3.37 8.50 -0.14 -49.37 9.33 -0.59
-3.64 8.17 -0.24 -49.64 9.33 -0.59
-3.91 7.83 -0.42 -49.91 9.33 -0.59
-4.18 7.50 -0.39 -50.18 9.33 -0.60
-4.44 7.17 -0.26 -50.44 9.33 -0.60
-4.70 6.83 -0.10 -50.70 9.33 -0.60
-4.96 6.50 -0.26 -50.96 9.33 -0.60
-5.22 6.17 -0.49 -51.22 9.33 -0.61
-5.47 6.00 -0.52 -51.47 9.33 -0.61
-5.72 5.67 -0.31 -51.72 9.33 -0.61
-5.97 5.50 -0.05 -51.97 9.33 -0.61
-6.22 5.00 -0.07 -52.22 9.33 -0.62
-6.46 4.67 -0.42 -52.46 9.33 -0.62
-6.70 4.50 -0.55 -52.70 9.33 -0.62
-6.94 4.33 -0.41 -52.94 9.33 -0.62
-7.17 4.00 -0.08 -53.17 9.33 -0.63
-7.41 3.67 -0.10 -53.41 9.33 -0.63
-7.64 3.33 -0.44 -53.64 9.33 -0.63
-7.86 3.00 -0.61 -53.86 9.33 -0.63
-8.09 2.83 -0.50 -54.09 9.33 -0.63
-8.31 2.67 -0.25 -54.31 9.33 -0.64
-8.52 2.33 -0.04 -54.52 9.33 -0.64
-8.74 2.00 -0.18 -54.74 9.33 -0.64
-8.95 1.67 -0.48 -54.95 9.33 -0.64
-9.16 1.50 -0.64 -55.16 9.33 -0.64
-9.37 1.33 -0.55 -55.37 9.33 -0.65
-9.57 1.17 -0.29 -55.57 9.33 -0.65
-9.77 0.83 -0.03 -55.77 9.33 -0.65
-9.97 0.50 -0.21 -55.97 9.33 -0.65
-10.17 0.17 -0.52 -56.17 9.33 -0.65
-10.36 0.00 -0.60 -56.36 9.33 -0.66
-10.55 0.00 -0.51 -56.55 9.33 -0.66
-10.73 -0.17 -0.27 -56.73 9.33 -0.66
-10.92 -0.50 -0.05 -56.92 9.33 -0.66
-11.10 -0.83 -0.22 -57.10 9.33 -0.66
-11.27 -1.00 -0.50 -57.27 9.33 -0.67
-11.45 -1.33 -0.53 -57.45 9.33 -0.67
-11.62 -1.50 -0.41 -57.62 9.33 -0.67
-11.78 -1.67 -0.24 -57.78 9.33 -0.67
-11.95 -2.00 -0.09 -57.95 9.33 -0.67
-12.11 -2.33 -0.20 -58.11 9.33 -0.67
-12.27 -2.50 -0.49 -58.27 9.33 -0.68
-12.42 -2.67 -0.66 -58.42 9.33 -0.68
-12.57 -2.83 -0.53 -58.57 9.33 -0.68
-12.72 -3.00 -0.28 -58.72 9.33 -0.68
-12.87 -3.17 -0.12 -58.87 9.33 -0.68
-13.01 -3.50 -0.11 -59.01 9.33 -0.68
-13.15 -3.83 -0.39 -59.15 9.33 -0.68
-13.29 -4.00 -0.59 -59.29 9.33 -0.69
-13.42 -4.17 -0.57 -59.42 9.33 -0.69
-13.55 -4.33 -0.43 -59.55 9.33 -0.69
-13.67 -4.50 -0.25 -59.67 9.33 -0.69
-13.80 -4.67 -0.13 -59.80 9.33 -0.69
-13.92 -5.00 -0.13 -59.92 9.33 -0.69
-14.03 -5.17 -0.39 -60.03 9.33 -0.69
-14.15 -5.33 -0.61 -60.15 9.33 -0.69
-14.26 -5.50 -0.68 -60.26 9.33 -0.70
-14.36 -5.67 -0.56 -60.36 9.33 -0.70
-14.47 -5.67 -0.39 -60.47 9.33 -0.70
-14.57 -5.83 -0.24 -60.57 9.33 -0.70
-14.66 -6.17 -0.15 -60.66 9.33 -0.70
-14.76 -6.33 -0.19 -60.76 9.33 -0.70
-14.85 -6.67 -0.38 -60.85 9.33 -0.70
-14.93 -6.83 -0.50 -60.93 9.33 -0.70
-15.02 -6.83 -0.51 -61.02 9.33 -0.70
-15.10 -7.00 -0.49 -61.10 9.33 -0.70
-15.17 -7.17 -0.42 -61.17 9.33 -0.70
-15.25 -7.33 -0.34 -61.25 9.33 -0.71
-15.32 -7.50 -0.22 -61.32 9.33 -0.71
-15.38 -7.67 -0.17 -61.38 9.33 -0.71
-15.45 -7.83 -0.18 -61.45 9.33 -0.71
-15.51 -8.00 -0.33 -61.51 9.33 -0.71
-15.56 -8.17 -0.52 -61.56 9.33 -0.71
-15.62 -8.33 -0.65 -61.62 9.33 -0.71
-15.66 -8.33 -0.63 -61.66 9.33 -0.71
-15.71 -8.33 -0.56 -61.71 9.33 -0.71
-15.75 -8.50 -0.46 -61.75 9.33 -0.71
-15.79 -8.67 -0.42 -61.79 9.33 -0.71
-15.83 -8.67 -0.39 -61.83 9.33 -0.71
-15.86 -8.83 -0.39 -61.86 9.33 -0.71
-15.89 -9.00 -0.42 -61.89 9.33 -0.71
-15.92 -9.00 -0.46 -61.92 9.33 -0.71
-15.94 -9.17 -0.35 -61.94 9.33 -0.71
-15.96 -9.33 -0.18 -61.96 9.33 -0.71
-15.97 -9.50 -0.08 -61.97 9.33 -0.71
-15.98 -9.67 -0.22 -61.98 9.33 -0.71
-15.99 -9.83 -0.39 -61.99 9.33 -0.71
-16.00 -9.83 -0.51 -62.00 9.33 -0.71
-16.00 -9.83 -0.56 -62.00 9.33 -0.71
-16.00 -10.00 -0.48 -62.00 9.33 -0.71
-15.99 -10.00 -0.46 -61.99 9.33 -0.71
-15.98 -10.00 -0.47 -61.98 9.33 -0.71
-15.97 -10.17 -0.46 -61.97 9.33 -0.71
-15.96 -10.17 -0.48 -61.96 9.33 -0.71
-15.94 -10.17 -0.53 -61.94 9.33 -0.71
-15.92 -10.33 -0.56 -61.92 9.33 -0.71
-15.89 -10.33 -0.55 -61.89 9.33 -0.71
-15.86 -10.33 -0.50 -61.86 9.33 -0.71
-15.83 -10.33 -0.48 -61.83 9.33 -0.71
-15.79 -10.33 -0.45 -61.79 9.33 -0.71
-15.75 -10.50 -0.38 -61.75 9.33 -0.71
-15.71 -10.50 -0.36 -61.71 9.33 -0.71
-15.66 -10.50 -0.33 -61.66 9.33 -0.71
-15.62 -10.67 -0.26 -61.62 9.33 -0.71
-15.56 -10.67 -0.18 -61.56 9.33 -0.71
-15.51 -10.83 -0.10 -61.51 9.33 -0.71
-15.45 -11.00 -0.08 -61.45 9.33 -0.71
-15.38 -11.17 -0.15 -61.38 9.33 -0.71
-15.32 -11.17 -0.32 -61.32 9.33 -0.71
-15.25 -11.17 -0.38 -61.25 9.33 -0.71
-15.17 -11.17 -0.44 -61.17 9.33 -0.70
-15.10 -11.33 -0.33 -61.10 9.33 -0.70
-15.02 -11.33 -0.32 -61.02 9.33 -0.70
-14.93 -11.33 -0.39 -60.93 9.33 -0.70
-14.85 -11.33 -0.46 -60.85 9.33 -0.70
-14.76 -11.33 -0.38 -60.76 9.33 -0.70
-14.66 -11.33 -0.37 -60.66 9.33 -0.70
-14.57 -11.33 -0.35 -60.57 9.33 -0.70
-14.47 -11.33 -0.34 -60.47 9.33 -0.70
-14.36 -11.33 -0.33 -60.36 9.33 -0.70
-14.26 -11.33 -0.32 -60.26 9.33 -0.70
-14.15 -11.33 -0.31 -60.15 9.33 -0.69
-14.03 -11.33 -0.30 -60.03 9.33 -0.69
-13.92 -11.33 -0.28 -59.92 9.33 -0.69
-13.80 -11.33 -0.27 -59.80 9.33 -0.69
-13.67 -11.33 -0.26 -59.67 9.33 -0.69
-13.55 -11.33 -0.30 -59.55 9.33 -0.69
-13.42 -11.33 -0.26 -59.42 9.33 -0.69
-13.29 -11.33 -0.21 -59.29 9.33 -0.69
-13.15 -11.17 -0.22 -59.15 9.33 -0.68
-13.01 -11.17 -0.27 -59.01 9.33 -0.68
-12.87 -11.17 -0.19 -58.87 9.33 -0.68
-12.72 -11.17 -0.17 -58.72 9.33 -0.68
-12.57 -11.17 -0.22 -58.57 9.33 -0.68
-12.42 -11.17 -0.20 -58.42 9.33 -0.68
-12.27 -11.17 -0.12 -58.27 9.33 -0.68
-12.11 -11.17 -0.10 -58.11 9.33 -0.67
-11.95 -11.17 -0.08 -57.95 9.33 -0.67
-11.78 -11.17 -0.07 -57.78 9.33 -0.67
-11.62 -11.17 -0.05 -57.62 9.33 -0.67
-11.45 -11.17 -0.07 -57.45 9.33 -0.67
-11.27 -11.17 -0.01 -57.27 9.33 -0.67
-11.10 -11.17 0.01 -57.10 9.33 -0.66
-10.92 -11.17 0.03 -56.92 9.33 -0.66
-10.73 -11.17 0.05 -56.73 9.33 -0.66
-10.55 -11.17 0.07 -56.55 9.33 -0.66
-10.36 -11.17 0.09 -56.36 9.33 -0.66
-10.17 -11.17 0.11 -56.17 9.33 -0.65
-9.97 -11.17 0.08 -55.97 9.33 -0.65
-9.77 -11.17 0.16 -55.77 9.33 -0.65
-9.57 -11.17 0.12 -55.57 9.33 -0.65
-9.37 -11.17 0.20 -55.37 9.33 -0.65
-9.16 -11.17 0.16 -55.16 9.33 -0.64
-8.95 -11.17 0.21 -54.95 9.33 -0.64
-8.74 -11.17 0.22 -54.74 9.33 -0.64
-8.52 -11.17 0.23 -54.52 9.33 -0.64
-8.31 -11.17 0.25 -54.31 9.33 -0.64
-8.09 -11.17 0.30 -54.09 9.33 -0.63
-7.86 -11.17 0.35 -53.86 9.33 -0.63
-7.64 -11.00 0.37 -53.64 9.33 -0.63
-7.41 -11.00 0.32 -53.41 9.33 -0.63
-7.17 -11.00 0.34 -53.17 9.33 -0.62
-6.94 -11.00 0.40 -52.94 9.33 -0.62
-6.70 -11.00 0.44 -52.70 9.33 -0.62
-6.46 -11.00 0.43 -52.46 9.33 -0.62
-6.22 -11.00 0.45 -52.22 9.33 -0.62
-5.97 -11.00 0.46 -51.97 9.33 -0.61
-5.72 -10.83 0.42 -51.72 9.33 -0.61
-5.47 -10.83 0.43 -51.47 9.33 -0.61
-5.22 -10.83 0.47 -51.22 9.33 -0.61
-4.96 -10.83 0.44 -50.96 9.33 -0.60
-4.70 -10.67 0.37 -50.70 9.33 -0.60
-4.44 -10.67 0.31 -50.44 9.33 -0.60
-4.18 -10.50 0.21 -50.18 9.33 -0.59
-3.91 -10.33 0.07 -49.91 9.33 -0.59
-3.64 -10.17 -0.03 -49.64 9.33 -0.59
-3.37 -9.83 -0.03 -49.37 9.33 -0.59
-3.10 -9.67 0.27 -49.10 9.33 -0.58
-2.82 -9.50 0.54 -48.82 9.33 -0.58
-2.54 -9.50 0.48 -48.54 9.33 -0.58
-2.26 -9.33 0.28 -48.26 9.33 -0.58
-1.98 -9.17 0.24 -47.98 9.33 -0.57
-1.69 -9.00 0.27 -47.69 9.33 -0.57
-1.40 -8.83 0.24 -47.40 9.33 -0.57
-1.11 -8.67 0.17 -47.11 9.33 -0.56
-0.82 -8.50 0.07 -46.82 9.33 -0.56
-0.52 -8.17 0.07 -46.52 9.33 -0.56
-0.23 -8.00 0.41 -46.23 9.33 -0.56
0.07 -7.83 0.61 -45.93 9.33 -0.55
0.38 -7.83 0.55 -45.62 9.33 -0.55
0.68 -7.67 0.26 -45.32 9.33 -0.55
0.99 -7.50 0.11 -45.01 9.33 -0.54
1.30 -7.17 -0.06 -44.70 9.33 -0.54
1.61 -6.83 -0.01 -44.39 9.33 -0.54
1.92 -6.67 0.31 -44.08 9.33 -0.53
2.23 -6.33 0.56 -43.77 9.33 -0.53
2.55 -6.33 0.62 -43.45 9.33 -0.53
2.87 -6.17 0.37 -43.13 9.33 -0.52
3.19 -6.00 0.19 -42.81 9.33 -0.52
3.51 -5.67 -0.03 -42.49 9.33 -0.52
3.84 -5.33 -0.07 -42.16 9.33 -0.51
4.16 -5.00 0.22 -41.84 9.33 -0.51
4.49 -4.83 0.49 -41.51 9.33 -0.51
4.82 -4.67 0.56 -41.18 9.33 -0.50
5.15 -4.50 0.42 -40.85 9.33 -0.50
5.49 -4.33 0.17 -40.51 9.33 -0.50
5.82 -4.00 -0.01 -40.18 9.33 -0.49
6.16 -3.67 0.13 -39.84 9.33 -0.49
6.50 -3.33 0.36 -39.50 9.33 -0.49
6.84 -3.17 0.43 -39.16 9.33 -0.48
7.18 -3.00 0.37 -38.82 9.33 -0.48
7.53 -2.67 0.17 -38.47 9.33 -0.48
7.87 -2.33 0.03 -38.13 9.33 -0.47
8.22 -2.00 0.20 -37.78 9.33 -0.47
8.57 -1.83 0.45 -37.43 9.33 -0.47
8.92 -1.50 0.41 -37.08 9.33 -0.46
9.27 -1.33 0.26 -36.73 9.33 -0.46
9.63 -1.00 0.08 -36.37 9.33 -0.46
9.98 -0.67 0.16 -36.02 9.33 -0.45
10.34 -0.50 0.47 -35.66 9.33 -0.45
10.70 -0.17 0.52 -35.30 9.33 -0.45
11.06 0.00 0.34 -34.94 9.33 -0.44
11.42 0.17 0.13 -34.58 9.33 -0.44
11.78 0.50 0.08 -34.22 9.33 -0.44
12.14 0.83 0.35 -33.86 9.33 -0.43
12.51 1.17 0.50 -33.49 9.33 -0.43
12.87 1.33 0.41 -33.13 9.33 -0.42
13.24 1.67 0.17 -32.76 9.33 -0.42
13.61 2.00 0.04 -32.39 9.33 -0.42
13.98 2.33 0.40 -32.02 9.33 -0.41
14.35 2.67 0.51 -31.65 9.33 -0.41
14.72 2.83 0.44 -31.28 9.33 -0.41
15.09 3.17 0.14 -30.91 9.33 -0.40
15.47 3.50 0.04 -30.53 9.33 -0.40
15.84 3.83 0.35 -30.16 9.33 -0.39
16.22 4.17 0.49 -29.78 9.33 -0.39
16.60 4.50 0.38 -29.40 9.33 -0.39
16.97 4.67 0.08 -29.03 9.33 -0.38
17.35 5.17 0.20 -28.65 9.33 -0.38
17.73 5.50 0.47 -28.27 9.33 -0.38
18.11 5.67 0.56 -27.89 9.33 -0.37
18.49 6.00 0.31 -27.51 9.33 -0.37
18.88 6.33 0.05 -27.12 9.33 -0.36
19.26 6.83 0.25 -26.74 9.33 -0.36
19.64 7.17 0.44 -26.36 9.33 -0.36
20.03 7.33 0.38 -25.97 9.33 -0.35
20.41 7.67 0.21 -25.59 9.33 -0.35
20.80 8.17 0.22 -25.20 9.33 -0.35
21.19 8.50 0.47 -24.81 9.33 -0.34
21.57 8.83 0.44 -24.43 9.33 -0.34
21.96 9.00 0.26 -24.04 9.33 -0.33
22.35 9.50 0.08 -23.65 9.33 -0.33
22.74 9.83 0.33 -23.26 9.33 -0.33
23.13 10.17 0.45 -22.87 9.33 -0.32
23.52 10.50 0.33 -22.48 9.33 -0.32
23.91 10.83 0.18 -22.09 9.33 -0.31
24.30 11.17 0.28 -21.70 9.33 -0.31
24.69 11.50 0.43 -21.31 9.33 -0.31
25.08 11.83 0.44 -20.92 9.33 -0.30
25.47 12.17 0.24 -20.53 9.33 -0.30
25.86 12.50 0.21 -20.14 9.33 -0.29
26.25 13.00 0.48 -19.75 9.33 -0.29
26.64 13.33 0.43 -19.36 9.33 -0.29
27.04 13.67 0.30 -18.96 9.33 -0.28
27.43 14.00 0.19 -18.57 9.33 -0.28
27.82 14.33 0.46 -18.18 9.33 -0.27
28.21 14.67 0.48 -17.79 9.33 -0.27
28.61 15.00 0.31 -17.39 9.33 -0.27
29.00 15.33 0.14 -17.00 9.33 -0.26
29.39 15.83 0.36 -16.61 9.33 -0.26
29.79 16.17 0.50 -16.21 9.33 -0.26
30.18 16.50 0.37 -15.82 9.33 -0.25
30.57 16.83 0.13 -15.43 9.33 -0.25
30.96 17.17 0.33 -15.04 9.33 -0.24
31.36 17.50 0.58 -14.64 9.33 -0.24
31.75 17.83 0.47 -14.25 9.33 -0.24
32.14 18.17 0.17 -13.86 9.33 -0.23
