Succeful to send start motor command
16.33 13.83 -0.39 0.63 -1.03 1.45
16.33 13.83 -0.39 0.63 -1.17 1.39
16.33 13.83 -0.39 0.63 -1.08 1.28
16.33 13.83 -0.39 0.63 -1.25 1.44
16.33 13.83 -0.39 0.63 -1.08 1.33
16.33 13.83 -0.39 0.63 -1.22 1.61
16.33 13.83 -0.39 0.63 -1.19 1.63
16.33 13.83 -0.39 0.63 -1.17 1.84
16.33 13.83 -0.39 0.63 -1.13 1.63
16.33 13.83 -0.39 0.63 -1.33 1.53
16.33 13.83 -0.39 0.63 -1.05 1.55
16.33 13.83 -0.39 0.63 -1.03 1.44
16.33 13.83 -0.39 0.63 -1.00 1.48
16.33 13.83 -0.39 0.63 -0.84 1.52
16.33 13.83 -0.39 0.63 -1.02 1.48
16.33 13.83 -0.39 0.63 -0.83 1.42
16.33 13.83 -0.39 0.63 -0.78 1.22
16.33 13.83 -0.39 0.63 -0.81 1.20
16.33 13.83 -0.39 0.63 -0.77 1.33
16.33 13.83 -0.39 0.63 -0.72 1.30
16.33 13.83 -0.39 0.63 -0.72 1.33
16.33 13.83 -0.39 0.63 -0.70 1.02
16.33 13.83 -0.39 0.63 -0.58 1.14
16.33 13.83 -0.39 0.63 -0.56 1.28
16.33 13.83 -0.39 0.63 -0.61 1.17
16.33 13.83 -0.39 0.63 -0.48 1.33
16.33 13.83 -0.39 0.63 -0.55 1.06
16.33 13.83 -0.39 0.63 -0.55 1.05
16.33 13.83 -0.39 0.63 -0.47 1.09
16.33 13.83 -0.39 0.63 -0.56 0.94
16.33 13.83 -0.39 0.63 -0.59 0.97
16.33 13.83 -0.39 0.63 -0.61 1.05
16.33 13.83 -0.39 0.63 -0.72 0.88
16.33 13.83 -0.39 0.63 -0.55 0.92
16.33 13.83 -0.39 0.63 -0.52 0.86
16.33 13.83 -0.39 0.63 -0.52 0.75
16.33 13.83 -0.39 0.63 -0.47 0.66
16.33 13.83 -0.39 0.63 -0.70 0.84
16.33 13.83 -0.39 0.63 -0.39 0.80
16.33 13.83 -0.39 0.63 -0.33 0.47
16.33 13.83 -0.39 0.63 -0.36 0.73
16.33 13.83 -0.39 0.63 -0.30 0.63
16.33 13.83 -0.39 0.63 -0.48 0.75
16.33 13.83 -0.39 0.63 -0.41 0.69
16.33 13.83 -0.39 0.63 -0.48 0.50
16.33 13.83 -0.39 0.63 -0.59 0.73
16.33 13.83 -0.39 0.63 -0.47 0.78
16.33 13.83 -0.39 0.63 -0.42 0.77
16.33 13.83 -0.39 0.63 -0.31 0.77
16.33 13.83 -0.39 0.63 -0.25 0.73
16.33 13.83 -0.39 0.63 -0.20 0.81
16.33 13.83 -0.39 0.63 -0.20 0.80
16.33 13.83 -0.39 0.63 -0.06 0.91
16.33 13.83 -0.39 0.63 -0.22 0.92
16.33 13.83 -0.39 0.63 -0.13 1.02
16.33 13.83 -0.39 0.63 -0.13 0.98
16.33 13.83 -0.39 0.63 -0.16 1.02
16.33 13.83 -0.39 0.63 -0.14 0.89
16.33 13.83 -0.39 0.63 -0.19 0.91
16.33 13.83 -0.39 0.63 -0.20 0.91
16.33 13.83 -0.39 0.63 -0.20 1.03
16.33 13.83 -0.39 0.63 -0.34 1.08
16.33 13.83 -0.39 0.63 -0.52 1.05
16.33 13.83 -0.39 0.63 -0.44 1.13
16.33 13.83 -0.39 0.63 -0.47 0.89
16.33 13.83 -0.39 0.63 -0.45 0.83
16.33 13.83 -0.39 0.63 -0.44 0.91
16.33 13.83 -0.39 0.63 -0.42 0.86
16.33 13.83 -0.39 0.63 -0.44 0.88
16.33 13.83 -0.39 0.63 -0.44 0.97
16.33 13.83 -0.39 0.63 -0.47 1.06
16.33 13.83 -0.39 0.63 -0.48 1.11
16.33 13.83 -0.39 0.63 -0.50 1.14
16.33 13.83 -0.39 0.63 -0.58 0.92
16.33 13.83 -0.39 0.63 -0.61 1.11
16.33 13.83 -0.39 0.63 -0.66 1.09
16.33 13.83 -0.39 0.63 -0.63 1.02
16.33 13.83 -0.39 0.63 -0.63 1.03
16.33 13.83 -0.39 0.63 -0.61 1.17
16.33 13.83 -0.39 0.63 -0.52 1.13
16.33 13.83 -0.39 0.63 -0.56 1.06
16.33 13.83 -0.39 0.63 -0.52 1.20
16.33 13.83 -0.39 0.63 -0.61 1.17
16.33 13.83 -0.39 0.63 -0.52 1.09
16.33 13.83 -0.39 0.63 -0.69 1.22
16.33 13.83 -0.39 0.63 -0.59 1.20
16.33 13.83 -0.39 0.63 -0.59 1.19
16.33 13.83 -0.39 0.63 -0.50 1.25
16.33 13.83 -0.39 0.63 -0.55 1.30
16.33 13.83 -0.39 0.63 -0.61 1.27
16.33 13.83 -0.39 0.63 -0.56 1.28
16.33 13.83 -0.39 0.63 -0.61 1.33
16.33 13.83 -0.39 0.63 -0.55 1.22
16.33 13.83 -0.39 0.63 -0.58 1.31
16.33 13.83 -0.39 0.63 -0.64 1.30
16.33 13.83 -0.39 0.63 -0.69 1.34
16.33 13.83 -0.39 0.63 -0.58 1.31
16.33 13.83 -0.39 0.63 -0.69 1.33
16.33 13.83 -0.39 0.63 -0.78 1.33
16.33 13.83 -0.39 0.63 -0.64 1.25
16.33 13.83 -0.39 0.63 -0.59 1.39
16.33 13.83 -0.39 0.63 -0.59 1.38
16.33 13.83 -0.39 0.63 -0.56 1.31
16.33 13.83 -0.39 0.63 -0.50 1.34
16.33 13.83 -0.39 0.63 -0.52 1.42
16.33 13.83 -0.39 0.63 -0.63 1.44
16.33 13.83 -0.39 0.63 -0.64 1.47
16.33 13.83 -0.39 0.63 -0.67 1.31
16.33 13.83 -0.39 0.63 -0.66 1.42
16.33 13.83 -0.39 0.63 -0.70 1.42
16.33 13.83 -0.39 0.63 -0.64 1.38
16.33 13.83 -0.39 0.63 -0.59 1.36
16.33 13.83 -0.39 0.63 -0.69 1.34
16.33 13.83 -0.39 0.63 -0.59 1.45
16.33 13.83 -0.39 0.63 -0.61 1.44
16.33 13.83 -0.39 0.63 -0.70 1.38
16.33 13.83 -0.39 0.63 -0.61 1.34
16.33 13.83 -0.39 0.63 -0.70 1.34
16.33 13.83 -0.39 0.63 -0.67 1.39
16.33 13.83 -0.39 0.63 -0.64 1.50
16.33 13.83 -0.39 0.63 -0.67 1.50
16.33 13.83 -0.39 0.63 -0.72 1.48
16.33 13.83 -0.39 0.63 -0.69 1.30
16.33 13.83 -0.39 0.63 -0.70 1.31
16.33 13.83 -0.39 0.63 -0.58 1.11
16.33 13.83 -0.39 0.63 -0.61 1.11
16.33 13.83 -0.39 0.63 -0.70 1.38
16.33 13.83 -0.39 0.63 -0.64 1.31
16.33 13.83 -0.39 0.63 -0.70 1.38
16.33 13.83 -0.39 0.63 -0.61 1.42
16.33 13.83 -0.39 0.63 -0.80 1.45
16.33 13.83 -0.39 0.63 -0.70 1.42
16.33 13.83 -0.39 0.63 -0.67 1.28
16.33 13.83 -0.39 0.63 -0.78 1.28
16.33 13.83 -0.39 0.63 -0.61 1.34
16.33 13.83 -0.39 0.63 -0.73 1.31
16.33 13.83 -0.39 0.63 -0.64 1.27
16.33 13.83 -0.39 0.63 -0.63 1.23
16.33 13.83 -0.39 0.63 -0.63 1.28
16.33 13.83 -0.39 0.63 -0.67 1.27
16.33 13.83 -0.39 0.63 -0.56 1.39
16.33 13.83 -0.39 0.63 -0.75 1.41
16.33 13.83 -0.39 0.63 -0.64 1.36
16.33 13.83 -0.39 0.63 -0.75 1.38
16.33 13.83 -0.39 0.63 -0.56 1.33
16.33 13.83 -0.39 0.63 -0.70 1.36
16.33 13.83 -0.39 0.63 -0.56 1.33
16.33 13.83 -0.39 0.63 -0.64 1.28
16.33 13.83 -0.39 0.63 -0.59 1.30
16.33 13.83 -0.39 0.63 -0.59 1.30
16.33 13.83 -0.39 0.63 -0.58 1.28
16.33 13.83 -0.39 0.63 -0.67 1.25
16.33 13.83 -0.39 0.63 -0.64 1.28
16.33 13.83 -0.39 0.63 -0.63 1.25
16.33 13.83 -0.39 0.63 -0.72 1.22
16.33 13.83 -0.39 0.63 -0.66 1.22
16.33 13.83 -0.39 0.63 -0.75 1.25
16.33 13.83 -0.39 0.63 -0.66 1.23
16.33 13.83 -0.39 0.63 -0.72 1.28
16.33 13.83 -0.39 0.63 -0.66 1.31
16.33 13.83 -0.39 0.63 -0.61 1.22
16.33 13.83 -0.39 0.63 -0.47 1.28
16.33 13.83 -0.39 0.63 -0.41 1.27
16.33 13.83 -0.39 0.63 -0.31 1.27
16.33 13.83 -0.39 0.63 -0.63 1.30
16.33 13.83 -0.39 0.63 -0.59 1.41
16.33 13.83 -0.39 0.63 -0.63 1.34
16.33 13.83 -0.39 0.63 -0.80 1.38
16.33 13.83 -0.39 0.63 -0.61 1.27
16.33 13.83 -0.39 0.63 -0.64 1.39
16.33 13.83 -0.39 0.63 -0.75 1.48
16.33 13.83 -0.39 0.63 -0.55 1.31
16.33 13.83 -0.39 0.63 -0.63 1.25
16.33 13.83 -0.39 0.63 -0.72 1.41
16.33 13.83 -0.39 0.63 -0.77 1.25
16.33 13.83 -0.39 0.63 -0.80 1.14
16.33 13.83 -0.39 0.63 -0.88 1.25
16.33 13.83 -0.39 0.63 -0.88 1.16
16.33 13.83 -0.39 0.63 -0.81 1.02
16.33 13.83 -0.39 0.63 -0.80 1.08
16.33 13.83 -0.39 0.63 -0.98 1.27
16.33 13.83 -0.39 0.63 -0.83 1.19
16.33 13.83 -0.39 0.63 -0.88 1.23
16.33 13.83 -0.39 0.63 -1.02 1.34
16.33 13.83 -0.39 0.63 -0.91 1.13
16.33 13.83 -0.39 0.63 -1.00 1.13
16.33 13.83 -0.39 0.63 -1.09 1.27
16.33 13.83 -0.39 0.63 -1.06 1.41
16.33 13.83 -0.39 0.63 -1.14 1.34
16.33 13.83 -0.39 0.63 -1.09 1.30
16.33 13.83 -0.39 0.63 -1.28 1.34
16.33 13.83 -0.39 0.63 -1.28 1.25
16.33 13.83 -0.39 0.63 -1.20 1.20
16.33 13.83 -0.39 0.63 -1.45 1.33
16.33 13.83 -0.39 0.63 -1.33 1.08
16.33 13.83 -0.39 0.63 -1.50 1.28
16.33 13.83 -0.39 0.63 -1.53 1.25
16.33 13.83 -0.39 0.63 -1.53 1.22
16.33 13.83 -0.39 0.63 -1.73 1.34
16.33 13.83 -0.39 0.63 -1.70 1.19
16.33 13.83 -0.39 0.63 -1.78 1.31
16.33 13.83 -0.39 0.63 -1.77 1.27
16.33 13.83 -0.39 0.63 -1.75 1.19
16.33 13.83 -0.39 0.63 -1.77 1.34
16.33 13.83 -0.39 0.63 -1.80 1.25
16.33 13.83 -0.39 0.63 -1.75 1.36
16.33 13.83 -0.39 0.63 -1.66 1.31
16.33 13.83 -0.39 0.63 -1.70 1.28
16.33 13.83 -0.39 0.63 -1.69 1.27
16.33 13.83 -0.39 0.63 -1.63 1.19
16.33 13.83 -0.39 0.63 -1.45 1.44
16.33 13.83 -0.39 0.63 -1.56 1.34
16.33 13.83 -0.39 0.63 -1.33 1.42
16.33 13.83 -0.39 0.63 -1.64 1.38
16.33 13.83 -0.39 0.63 -1.56 1.28
16.33 13.83 -0.39 0.63 -1.30 1.41
16.33 13.83 -0.39 0.63 -1.27 1.33
16.33 13.83 -0.39 0.63 -1.42 1.52
16.33 13.83 -0.39 0.63 -1.34 1.33
16.33 13.83 -0.39 0.63 -1.38 1.34
16.33 13.83 -0.39 0.63 -1.63 1.44
16.33 13.83 -0.39 0.63 -1.36 1.34
16.33 13.83 -0.39 0.63 -1.16 1.27
16.33 13.83 -0.39 0.63 -1.14 1.39
16.33 13.83 -0.39 0.63 -1.23 1.42
16.33 13.83 -0.39 0.63 -0.94 1.39
16.33 13.83 -0.39 0.63 -0.98 1.33
16.33 13.83 -0.39 0.63 -0.78 1.27
16.33 13.83 -0.39 0.63 -0.83 1.42
16.33 13.83 -0.39 0.63 -0.69 1.47
16.33 13.83 -0.39 0.63 -0.69 1.47
16.33 13.83 -0.39 0.63 -0.69 1.36
16.33 13.83 -0.39 0.63 -0.44 1.28
16.33 13.83 -0.39 0.63 -0.58 1.27
16.33 13.83 -0.39 0.63 -0.41 1.13
16.33 13.83 -0.39 0.63 -0.36 1.30
16.33 13.83 -0.39 0.63 -0.36 1.22
16.33 13.83 -0.39 0.63 -0.31 1.22
16.33 13.83 -0.39 0.63 -0.42 1.16
16.33 13.83 -0.39 0.63 -0.41 1.34
16.33 13.83 -0.39 0.63 -0.36 1.30
16.33 13.83 -0.39 0.63 -0.47 1.48
16.33 13.83 -0.39 0.63 -0.42 1.81
16.33 13.83 -0.39 0.63 -0.33 1.44
16.33 13.83 -0.39 0.63 -0.61 1.56
16.33 13.83 -0.39 0.63 -0.61 1.28
16.33 13.83 -0.39 0.63 -0.64 1.42
16.33 13.83 -0.39 0.63 -0.64 1.72
16.33 13.83 -0.39 0.63 -0.61 1.44
16.33 13.83 -0.39 0.63 -0.64 1.59
16.33 13.83 -0.39 0.63 -0.70 1.63
16.33 13.83 -0.39 0.63 -0.95 1.48
16.33 13.83 -0.39 0.63 -1.02 1.52
16.33 13.83 -0.39 0.63 -0.94 1.59
16.33 13.83 -0.39 0.63 -0.91 1.47
16.33 13.83 -0.39 0.63 -0.91 1.66
16.33 13.83 -0.39 0.63 -0.94 1.59
16.33 13.83 -0.39 0.63 -0.88 1.28
16.33 13.83 -0.39 0.63 -1.00 1.59
16.33 13.83 -0.39 0.63 -0.98 1.44
16.33 13.83 -0.39 0.63 -1.02 1.59
16.33 13.83 -0.39 0.63 -1.19 1.48
16.33 13.83 -0.39 0.63 -1.05 1.33
16.33 13.83 -0.39 0.63 -1.13 1.44
16.33 13.83 -0.39 0.63 -0.92 1.30
16.33 13.83 -0.39 0.63 -1.08 1.34
16.33 13.83 -0.39 0.63 -1.06 1.34
16.33 13.83 -0.39 0.63 -0.77 1.19
16.33 13.83 -0.39 0.63 -1.05 1.25
16.33 13.83 -0.39 0.63 -0.86 1.17
16.33 13.83 -0.39 0.63 -0.73 1.17
16.33 13.83 -0.39 0.63 -0.80 1.08
16.33 13.83 -0.39 0.63 -0.81 1.23
16.33 13.83 -0.39 0.63 -0.58 1.27
16.33 13.83 -0.39 0.63 -0.69 1.19
16.33 13.83 -0.39 0.63 -0.67 1.23
16.33 13.83 -0.39 0.63 -0.59 0.98
16.33 13.83 -0.39 0.63 -0.81 0.97
16.33 13.83 -0.39 0.63 -0.63 1.11
16.33 13.83 -0.39 0.63 -0.56 0.84
16.33 13.83 -0.39 0.63 -0.53 0.98
16.33 13.83 -0.39 0.63 -0.45 1.00
16.33 13.83 -0.39 0.63 -0.58 0.98
16.33 13.83 -0.39 0.63 -0.39 1.09
16.33 13.83 -0.39 0.63 -0.39 1.05
16.33 13.83 -0.39 0.63 -0.45 0.81
16.33 13.83 -0.39 0.63 -0.39 0.91
16.33 13.83 -0.39 0.63 -0.33 0.92
16.33 13.83 -0.39 0.63 -0.34 0.94
16.33 13.83 -0.39 0.63 -0.22 0.75
16.33 13.83 -0.39 0.63 -0.20 0.91
16.33 13.83 -0.39 0.63 -0.20 0.58
16.33 13.83 -0.39 0.63 -0.13 0.67
16.33 13.83 -0.39 0.63 -0.05 0.59
16.33 13.83 -0.39 0.63 -0.05 0.52
16.33 13.83 -0.39 0.63 -0.05 0.42
16.33 13.83 -0.39 0.63 -0.36 0.55
16.33 13.83 -0.39 0.63 -0.23 0.61
16.33 13.83 -0.39 0.63 -0.30 0.61
16.33 13.83 -0.39 0.63 -0.25 0.61
16.33 13.83 -0.39 0.63 -0.33 0.78
16.33 13.83 -0.39 0.63 -0.25 0.69
16.33 13.83 -0.39 0.63 -0.30 0.61
16.33 13.83 -0.39 0.63 -0.38 0.53
16.33 13.83 -0.39 0.63 -0.50 0.63
16.33 13.83 -0.39 0.63 -0.48 0.64
16.33 13.83 -0.39 0.63 -0.39 0.61
16.33 13.83 -0.39 0.63 -0.42 0.67
16.33 13.83 -0.39 0.63 -0.47 0.67
16.33 13.83 -0.39 0.63 -0.48 0.64
16.33 13.83 -0.39 0.63 -0.52 0.67
16.33 13.83 -0.39 0.63 -0.56 0.69
16.33 13.83 -0.39 0.63 -0.58 0.77
16.33 13.83 -0.39 0.63 -0.59 0.83
16.33 13.83 -0.39 0.63 -0.52 0.94
16.33 13.83 -0.39 0.63 -0.53 0.98
16.33 13.83 -0.39 0.63 -0.70 0.95
16.33 13.83 -0.39 0.63 -0.59 1.06
16.33 13.83 -0.39 0.63 -0.56 1.09
16.33 13.83 -0.39 0.63 -0.66 1.09
16.33 13.83 -0.39 0.63 -0.67 1.05
16.33 13.83 -0.39 0.63 -0.63 1.11
16.33 13.83 -0.39 0.63 -0.53 1.14
16.33 13.83 -0.39 0.63 -0.56 0.97
16.33 13.83 -0.39 0.63 -0.72 0.94
16.33 13.83 -0.39 0.63 -0.67 0.95
16.33 13.83 -0.39 0.63 -0.66 0.97
16.33 13.83 -0.39 0.63 -0.73 1.09
16.33 13.83 -0.39 0.63 -0.77 1.05
16.33 13.83 -0.39 0.63 -0.81 1.08
16.33 13.83 -0.39 0.63 -0.72 1.00
16.33 13.83 -0.39 0.63 -0.84 0.98
16.33 13.83 -0.39 0.63 -0.64 0.95
16.33 13.83 -0.39 0.63 -0.72 1.05
16.33 13.83 -0.39 0.63 -0.61 1.14
16.33 13.83 -0.39 0.63 -0.70 1.03
16.33 13.83 -0.39 0.63 -0.58 0.91
16.33 13.83 -0.39 0.63 -0.56 1.05
16.33 13.83 -0.39 0.63 -0.83 1.13
16.33 13.83 -0.39 0.63 -0.73 1.06
16.33 13.83 -0.39 0.63 -0.73 0.95
16.33 13.83 -0.39 0.63 -0.78 1.00
16.33 13.83 -0.39 0.63 -0.84 1.08
16.33 13.83 -0.39 0.63 -0.75 1.03
16.33 13.83 -0.39 0.63 -0.81 0.92
16.33 13.83 -0.39 0.63 -0.92 0.97
16.33 13.83 -0.39 0.63 -0.89 1.02
16.33 13.83 -0.39 0.63 -0.84 0.98
16.33 13.83 -0.39 0.63 -0.80 0.98
16.33 13.83 -0.39 0.63 -0.86 1.17
16.33 13.83 -0.39 0.63 -0.75 1.03
16.33 13.83 -0.39 0.63 -0.83 1.09
16.33 13.83 -0.39 0.63 -0.83 1.11
16.33 13.83 -0.39 0.63 -0.84 0.94
16.33 13.83 -0.39 0.63 -0.78 1.02
16.33 13.83 -0.39 0.63 -0.80 1.09
16.33 13.83 -0.39 0.63 -0.84 0.97
16.33 13.83 -0.39 0.63 -0.80 0.94
16.33 13.83 -0.39 0.63 -0.88 0.88
16.33 13.83 -0.39 0.63 -0.98 0.86
16.33 13.83 -0.39 0.63 -0.80 1.03
16.33 13.83 -0.39 0.63 -0.80 1.03
16.33 13.83 -0.39 0.63 -0.84 1.11
16.33 13.83 -0.39 0.63 -0.98 1.02
16.33 13.83 -0.39 0.63 -0.94 1.09
16.33 13.83 -0.39 0.63 -0.81 1.00
16.33 13.83 -0.39 0.63 -0.95 1.00
16.33 13.83 -0.39 0.63 -0.95 1.09
16.33 13.83 -0.39 0.63 -0.83 1.03
16.33 13.83 -0.39 0.63 -0.83 1.14
16.33 13.83 -0.39 0.63 -0.89 0.91
16.33 13.83 -0.39 0.63 -0.91 1.11
16.33 13.83 -0.39 0.63 -0.95 1.08
16.33 13.83 -0.39 0.63 -0.94 1.14
16.33 13.83 -0.39 0.63 -0.84 1.02
16.33 13.83 -0.39 0.63 -1.03 1.05
16.33 13.83 -0.39 0.63 -1.05 1.13
16.33 13.83 -0.39 0.63 -1.02 1.14
16.33 13.83 -0.39 0.63 -0.86 1.05
16.33 13.83 -0.39 0.63 -0.91 1.11
16.33 13.83 -0.39 0.63 -0.92 1.06
16.33 13.83 -0.39 0.63 -0.97 1.13
16.33 13.83 -0.39 0.63 -0.97 1.11
16.33 13.83 -0.39 0.63 -1.00 1.06
16.33 13.83 -0.39 0.63 -0.95 1.20
16.33 13.83 -0.39 0.63 -0.91 0.97
16.33 13.83 -0.39 0.63 -0.94 1.14
16.33 13.83 -0.39 0.63 -0.95 1.13
16.33 13.83 -0.39 0.63 -1.09 1.19
16.33 13.83 -0.39 0.63 -1.16 1.03
16.33 13.83 -0.39 0.63 -1.16 1.23
16.33 13.83 -0.39 0.63 -1.00 1.02
16.33 13.83 -0.39 0.63 -1.02 1.11
16.33 13.83 -0.39 0.63 -0.86 1.14
16.33 13.83 -0.39 0.63 -0.77 1.23
16.33 13.83 -0.39 0.63 -0.86 1.19
16.33 13.83 -0.39 0.63 -0.91 1.13
16.33 13.83 -0.39 0.63 -0.94 1.28
16.33 13.83 -0.39 0.63 -0.98 1.17
16.33 13.83 -0.39 0.63 -1.02 0.98
16.33 13.83 -0.39 0.63 -0.98 1.11
16.33 13.83 -0.39 0.63 -0.94 1.13
16.33 13.83 -0.39 0.63 -0.95 1.31
16.33 13.83 -0.39 0.63 -0.95 1.09
16.33 13.83 -0.39 0.63 -0.97 1.11
16.33 13.83 -0.39 0.63 -0.98 1.25
16.33 13.83 -0.39 0.63 -0.94 1.11
16.33 13.83 -0.39 0.63 -0.91 1.36
16.33 13.83 -0.39 0.63 -0.88 1.16
16.33 13.83 -0.39 0.63 -0.83 1.22
16.33 13.83 -0.39 0.63 -0.80 1.20
16.33 13.83 -0.39 0.63 -0.81 1.41
16.33 13.83 -0.39 0.63 -0.83 1.34
16.33 13.83 -0.39 0.63 -0.80 1.08
16.33 13.83 -0.39 0.63 -0.73 1.09
16.33 13.83 -0.39 0.63 -0.83 0.97
16.33 13.83 -0.39 0.63 -0.73 1.00
16.33 13.83 -0.39 0.63 -0.80 1.20
16.33 13.83 -0.39 0.63 -0.81 1.28
16.33 13.83 -0.39 0.63 -0.83 1.06
16.33 13.83 -0.39 0.63 -0.83 1.20
16.33 13.83 -0.39 0.63 -0.89 1.17
16.33 13.83 -0.39 0.63 -0.91 1.45
16.33 13.83 -0.39 0.63 -0.91 1.22
16.33 13.83 -0.39 0.63 -0.86 1.27
16.33 13.83 -0.39 0.63 -0.84 1.33
16.33 13.83 -0.39 0.63 -0.83 1.27
16.33 13.83 -0.39 0.63 -0.88 1.45
16.33 13.83 -0.39 0.63 -0.94 1.38
16.33 13.83 -0.39 0.63 -0.89 1.42
16.33 13.83 -0.39 0.63 -0.86 1.41
16.33 13.83 -0.39 0.63 -0.84 1.58
16.33 13.83 -0.39 0.63 -0.89 1.47
16.33 13.83 -0.39 0.63 -0.94 1.52
16.33 13.83 -0.39 0.63 -0.64 1.56
16.33 13.83 -0.39 0.63 -0.80 1.61
16.33 13.83 -0.39 0.63 -0.91 1.78
16.33 13.83 -0.39 0.63 -0.94 1.66
16.33 13.83 -0.39 0.63 -0.75 1.70
16.33 13.83 -0.39 0.63 -0.66 1.75
16.33 13.83 -0.39 0.63 -0.73 1.77
16.33 13.83 -0.39 0.63 -0.89 1.97
16.33 13.83 -0.39 0.63 -0.94 1.78
16.33 13.83 -0.39 0.63 -0.84 3.61
16.33 13.83 -0.39 0.63 -0.83 5.84
16.33 13.83 -0.39 0.63 -0.72 4.31
16.33 13.83 -0.39 0.63 -0.61 2.25
16.33 13.83 -0.39 0.63 -0.72 1.27
16.33 13.83 -0.39 0.63 -0.83 1.17
16.33 13.83 -0.39 0.63 -0.80 1.23
16.33 13.83 -0.39 0.63 -0.88 1.14
16.33 13.83 -0.39 0.63 -0.97 1.25
16.33 13.83 -0.39 0.63 -0.98 1.36
16.33 13.83 -0.39 0.63 -1.02 1.30
16.33 13.83 -0.39 0.63 -0.84 1.31
16.33 13.83 -0.39 0.63 -0.84 1.27
16.33 13.83 -0.39 0.63 -0.92 1.25
16.33 13.83 -0.39 0.63 -0.89 1.52
16.33 13.83 -0.39 0.63 -0.95 1.42
16.33 13.83 -0.39 0.63 -0.86 1.64
16.33 13.83 -0.39 0.63 -0.91 1.48
16.33 13.83 -0.39 0.63 -0.72 1.53
16.33 13.83 -0.39 0.63 -0.86 1.61
16.33 13.83 -0.39 0.63 -0.77 1.53
16.33 13.83 -0.39 0.63 -0.91 1.64
16.33 13.83 -0.39 0.63 -0.75 1.67
16.33 13.83 -0.39 0.63 -0.86 1.55
16.33 13.83 -0.39 0.63 -0.75 1.53
16.33 13.83 -0.39 0.63 -0.83 1.58
16.33 13.83 -0.39 0.63 -0.89 1.42
16.33 13.83 -0.39 0.63 -0.94 1.48
16.33 13.83 -0.39 0.63 -0.97 1.47
16.33 13.83 -0.39 0.63 -0.77 1.36
16.33 13.83 -0.39 0.63 -0.88 1.36
16.33 13.83 -0.39 0.63 -0.83 1.38
16.33 13.83 -0.39 0.63 -0.81 1.06
16.33 13.83 -0.39 0.63 -0.92 0.95
16.33 13.83 -0.39 0.63 -0.75 0.81
16.33 13.83 -0.39 0.63 -0.81 0.67
16.33 13.83 -0.39 0.63 -1.00 0.80
16.33 13.83 -0.39 0.63 -0.84 0.75
16.33 13.83 -0.39 0.63 -0.75 0.70
16.33 13.83 -0.39 0.63 -0.89 0.70
16.33 13.83 -0.39 0.63 -0.83 0.72
16.33 13.83 -0.39 0.63 -0.80 0.66
16.33 13.83 -0.39 0.63 -0.88 0.78
16.33 13.83 -0.39 0.63 -0.89 0.84
16.33 13.83 -0.39 0.63 -0.89 0.80
16.33 13.83 -0.39 0.63 -0.89 0.84
16.33 13.83 -0.39 0.63 -0.84 1.11
16.33 13.83 -0.39 0.63 -0.89 0.92
16.33 13.83 -0.39 0.63 -0.94 1.02
16.33 13.83 -0.39 0.63 -0.89 1.08
16.33 13.83 -0.39 0.63 -0.78 1.27
16.33 13.83 -0.39 0.63 -0.80 1.28
16.33 13.83 -0.39 0.63 -1.05 1.25
16.33 13.83 -0.39 0.63 -0.91 1.41
16.33 13.83 -0.39 0.63 -0.94 1.58
16.33 13.83 -0.39 0.63 -1.00 1.48
16.33 13.83 -0.39 0.63 -1.02 1.31
16.33 13.83 -0.39 0.63 -0.97 1.41
16.33 13.83 -0.39 0.63 -1.11 1.27
16.33 13.83 -0.39 0.63 -1.00 1.39
16.33 13.83 -0.39 0.63 -1.02 1.34
16.33 13.83 -0.39 0.63 -1.11 1.41
16.33 13.83 -0.39 0.63 -0.94 1.53
16.33 13.83 -0.39 0.63 -1.05 1.44
16.33 13.83 -0.39 0.63 -1.20 1.34
16.33 13.83 -0.39 0.63 -1.14 1.50
16.33 13.83 -0.39 0.63 -1.31 1.48
16.33 13.83 -0.39 0.63 -1.33 1.63
16.33 13.83 -0.39 0.63 -1.42 1.66
16.33 13.83 -0.39 0.63 -1.17 1.41
16.33 13.83 -0.39 0.63 -1.05 1.39
16.33 13.83 -0.39 0.63 -1.31 1.61
16.33 13.83 -0.39 0.63 -1.11 1.50
16.33 13.83 -0.39 0.63 -1.00 1.59
16.33 13.83 -0.39 0.63 -1.06 1.64
16.33 13.83 -0.39 0.63 -0.86 1.59
16.33 13.83 -0.39 0.63 -1.05 1.48
16.33 13.83 -0.39 0.63 -1.03 1.45
16.33 13.83 -0.39 0.63 -0.80 1.34
16.33 13.83 -0.39 0.63 -0.86 1.45
16.33 13.83 -0.39 0.63 -0.80 1.50
16.33 13.83 -0.39 0.63 -0.66 1.28
16.33 13.83 -0.39 0.63 -0.70 1.16
16.33 13.83 -0.39 0.63 -0.75 1.09
16.33 13.83 -0.39 0.63 -0.64 1.28
16.33 13.83 -0.39 0.63 -0.72 1.22
16.33 13.83 -0.39 0.63 -0.77 1.05
16.33 13.83 -0.39 0.63 -0.59 1.11
16.33 13.83 -0.39 0.63 -0.58 1.13
16.33 13.83 -0.39 0.63 -0.63 1.28
16.33 13.83 -0.39 0.63 -0.50 1.39
16.33 13.83 -0.39 0.63 -0.58 1.03
16.33 13.83 -0.39 0.63 -0.56 1.11
16.33 13.83 -0.39 0.63 -0.42 0.95
16.33 13.83 -0.39 0.63 -0.55 1.09
